lemma,rank,lForm,pos,core_pmw
月決め,48526,ツキギメ,名詞,0.91
つくつく,48526,ツクツク,名詞,1.82
詰め込み,48526,ツメコミ,名詞,0.91
ツル,48526,ツル,名詞,0.91
トウノミネ,48526,トウノミネ,名詞,16.39
投錨,48526,トウビョウ,名詞,0.91
取り回し,48526,トリマワシ,名詞,0.91
トレーサビリティー,48526,トレーサビリティー,名詞,5.46
とろ,48526,トロ,副詞,0.91
ドリカム,48526,ドリカム,名詞,2.73
中休み,48526,ナカヤスミ,名詞,0.91
悩み苦しむ,48526,ナヤミクルシム,動詞,0.91
ナラハシ,48526,ナラハシ,名詞,0.91
ニイツ,48526,ニイツ,名詞,0.91
布袋,48526,ヌノブクロ,名詞,1.82
ねた切れ,48526,ネタギレ,名詞,0.91
ネヤガワ,48526,ネヤガワ,名詞,3.64
農閑,48526,ノウカン,名詞,0.91
敗色,48526,ハイショク,名詞,1.82
覇王,48526,ハオウ,名詞,0.91
破顔,48526,ハガン,名詞,0.91
剥げ落ちる,48526,ハゲオチル,動詞,0.91
運び屋,48526,ハコビヤ,名詞,0.91
初夢,48526,ハツユメ,名詞,0.91
腹違い,48526,ハラチガイ,名詞,0.91
バラード,48526,バラード,名詞,1.82
ヒデカツ,48526,ヒデカツ,名詞,0.91
人形,48526,ヒトガタ,名詞,1.82
雛壇,48526,ヒナダン,名詞,2.73
百聞,48526,ヒャクブン,名詞,1.82
評者,48526,ヒョウシャ,名詞,3.64
ピカチュウ,48526,ピカチュウ,名詞,0.91
深酒,48526,フカザケ,名詞,0.91
ぶう,48526,ブウ,副詞,0.91
プロミス,48526,プロミス,名詞,0.91
ホトウ,48526,ホトウ,名詞,0.91
ポマード,48526,ポマード,名詞,1.82
右左,48526,ミギヒダリ,名詞,0.91
見下げる,48526,ミサゲル,動詞,0.91
水炊き,48526,ミズタキ,名詞,0.91
ミロシェビッチ,48526,ミロシェビッチ,名詞,1.82
無敗,48526,ムハイ,名詞,0.91
鳴動,48526,メイドウ,名詞,0.91
メキシカン,48526,メキシカン,名詞,0.91
めちゃイケ,48526,メチャイケ,名詞,0.91
モトヒコ,48526,モトヒコ,名詞,0.91
山鳥,48526,ヤマドリ,名詞,0.91
らりる,48526,ラリル,動詞,0.91
両袖,48526,リョウソデ,名詞,1.82
両雄,48526,リョウユウ,名詞,2.73
肋間,48526,ロッカン,名詞,0.91
合い挽き,49130,アイビキ,名詞,2.73
赤白,49130,アカシロ,名詞,0.91
アナーキズム,49130,アナーキズム,名詞,1.82
アンリ,49130,アンリ,名詞,0.91
イノマタ,49130,イノマタ,名詞,0.91
ウェルチ,49130,ウェルチ,名詞,2.73
打ち壊し,49130,ウチコワシ,名詞,0.91
打ち手,49130,ウチテ,名詞,0.91
膿む,49130,ウム,動詞,1.82
梅酢,49130,ウメズ,名詞,0.91
エコシステム,49130,エコシステム,名詞,10.93
えへん,49130,エヘン,感動詞,0.91
ＡＺ,49130,エーゼット,名詞,0.91
オウサカ,49130,オウサカ,名詞,2.73
大事,49130,オオゴト,名詞,1.82
大賑わい,49130,オオニギワイ,名詞,0.91
置き土産,49130,オキミヤゲ,名詞,0.91
長,49130,オサ,名詞,0.91
鬼火,49130,オニビ,名詞,0.91
御古,49130,オフル,名詞,1.82
オンブズ,49130,オンブズ,名詞,0.91
梶木鮪,49130,カジキマグロ,名詞,8.2
掠め取る,49130,カスメトル,動詞,0.91
担ぎ出す,49130,カツギダス,動詞,1.82
カナイ,49130,カナイ,名詞,0.91
カノヤ,49130,カノヤ,名詞,0.91
気軽い,49130,キガルイ,形容詞,0.91
喫水,49130,キッスイ,名詞,0.91
救国,49130,キュウコク,名詞,1.82
極北,49130,キョクホク,名詞,0.91
巨樹,49130,キョジュ,名詞,0.91
くちゃくちゃ,49130,クチャクチャ,副詞,0.91
クニトミ,49130,クニトミ,名詞,0.91
久保田,49130,クボタ,名詞,1.82
毛足,49130,ケアシ,名詞,0.91
兼備,49130,ケンビ,名詞,0.91
源五郎,49130,ゲンゴロウ,名詞,0.91
校風,49130,コウフウ,名詞,0.91
コマエ,49130,コマエ,名詞,1.82
獄舎,49130,ゴクシャ,名詞,1.82
裁可,49130,サイカ,名詞,0.91
才女,49130,サイジョ,名詞,0.91
最果て,49130,サイハテ,名詞,0.91
サカモト,49130,サカモト,名詞,1.82
里人,49130,サトビト,名詞,0.91
シキシマ,49130,シキシマ,名詞,0.91
品書き,49130,シナガキ,名詞,0.91
染み出る,49130,シミデル,動詞,0.91
ショウフクテイ,49130,ショウフクテイ,名詞,4.55
白葱,49130,シロネギ,名詞,1.82
自愛,49130,ジアイ,名詞,0.91
ＪＦＥ,49130,ジェーエフイー,名詞,1.82
ＪＡＳＲＡＣ,49130,ジャスラック,名詞,4.55
銃刀,49130,ジュウトウ,名詞,6.38
樹園,49130,ジュエン,名詞,2.73
スティーブンソン,49130,スティーブンソン,名詞,0.91
素泊まり,49130,スドマリ,名詞,0.91
セミロング,49130,セミロング,名詞,0.91
煎じ詰める,49130,センジツメル,動詞,0.91
ゼイ,49130,ゼイ,名詞,0.91
ゼンコウ,49130,ゼンコウ,名詞,3.64
全道,49130,ゼンドウ,名詞,6.38
タケコ,49130,タケコ,名詞,0.91
竹槍,49130,タケヤリ,名詞,0.91
ダイナース,49130,ダイナース,名詞,0.91
鎮火,49130,チンカ,名詞,0.91
強まり,49130,ツヨマリ,名詞,0.91
ＤＶＩ,49130,ディーブイアイ,名詞,3.64
デッカー,49130,デッカー,名詞,0.91
と,49130,ト,接続詞,10.93
トモカ,49130,トモカ,名詞,1.82
雪崩れる,49130,ナダレル,動詞,0.91
二三塁,49130,ニサンルイ,名詞,2.73
日欧,49130,ニチオウ,名詞,3.64
入幕,49130,ニュウマク,名詞,0.91
ネーキッド,49130,ネーキッド,名詞,0.91
ノジリ,49130,ノジリ,名詞,0.91
箱物,49130,ハコモノ,名詞,0.91
鼻白む,49130,ハナジロム,動詞,0.91
ハムラ,49130,ハムラ,名詞,0.91
バーミヤーン,49130,バーミヤーン,名詞,1.82
パテント,49130,パテント,名詞,2.73
パペット,49130,パペット,名詞,1.82
左肘,49130,ヒダリヒジ,名詞,0.91
病苦,49130,ビョウク,名詞,0.91
ぴか一,49130,ピカイチ,名詞,1.82
ＰＳＡ,49130,ピーエスエー,名詞,0.91
ＰＶＣ,49130,ピーブイシー,名詞,0.91
フミアキ,49130,フミアキ,名詞,0.91
フロンターレ,49130,フロンターレ,名詞,2.73
ブリトニー,49130,ブリトニー,名詞,0.91
本元,49130,ホンモト,名詞,0.91
慕情,49130,ボジョウ,名詞,1.82
飯,49130,ママ,名詞,6.38
マリカ,49130,マリカ,名詞,5.46
ミドリチョウ,49130,ミドリチョウ,名詞,0.91
無冠,49130,ムカン,名詞,0.91
睦まじい,49130,ムツマジイ,形容詞,0.91
門閥,49130,モンバツ,名詞,0.91
陽気,49130,ヨウキ,名詞,5.46
乱行,49130,ランギョウ,名詞,0.91
リョウタク,49130,リョウタク,名詞,0.91
猟友,49130,リョウユウ,名詞,1.82
ロッシュ,49130,ロッシュ,名詞,0.91
ワイルダー,49130,ワイルダー,名詞,0.91
アイオイ,49682,アイオイ,名詞,0.91
アカミネ,49682,アカミネ,名詞,1.82
悪辣,49682,アクラツ,形状詞,1.82
あしらい,49682,アシライ,名詞,0.91
アーガイル,49682,アーガイル,名詞,0.91
飯綱,49682,イイズナ,名詞,0.91
イイチロウ,49682,イイチロウ,名詞,1.82
イエナリ,49682,イエナリ,名詞,0.91
イケナミ,49682,イケナミ,名詞,0.91
韋駄,49682,イダ,名詞,3.64
イナゾウ,49682,イナゾウ,名詞,0.91
インテグラ,49682,インテグラ,名詞,2.73
イーター,49682,イーター,名詞,1.82
右,49682,ウ,接頭辞,1.82
エニックス,49682,エニックス,名詞,0.91
エモリ,49682,エモリ,名詞,0.91
オルフェオ,49682,オルフェオ,名詞,0.91
オンボード,49682,オンボード,形状詞,0.91
掻き攫う,49682,カキサラウ,動詞,0.91
カッテージ,49682,カッテージ,名詞,0.91
カットオフ,49682,カットオフ,名詞,0.91
カドマ,49682,カドマ,名詞,0.91
刈り入れ,49682,カリイレ,名詞,0.91
カルーセル,49682,カルーセル,名詞,0.91
川辺,49682,カワベ,名詞,0.91
学外,49682,ガクガイ,名詞,0.91
ガッバーナ,49682,ガッバーナ,名詞,0.91
眼病,49682,ガンビョウ,名詞,0.91
木組み,49682,キグミ,名詞,0.91
キヤマチ,49682,キヤマチ,名詞,1.82
強心,49682,キョウシン,名詞,0.91
享有,49682,キョウユウ,名詞,0.91
キヨユキ,49682,キヨユキ,名詞,0.91
キラ,49682,キラ,名詞,10.93
口惜しい,49682,クチオシイ,形容詞,0.91
クモン,49682,クモン,名詞,0.91
京福,49682,ケイフク,名詞,3.64
結審,49682,ケッシン,名詞,0.91
県議,49682,ケンギ,名詞,2.73
県名,49682,ケンメイ,名詞,1.82
弘済,49682,コウサイ,名詞,0.91
氷枕,49682,コオリマクラ,名詞,0.91
コブクロ,49682,コブクロ,名詞,0.91
サタデー,49682,サタデー,名詞,0.91
さよなら勝ち,49682,サヨナラガチ,名詞,0.91
シェパード,49682,シェパード,名詞,0.91
シノダ,49682,シノダ,名詞,8.2
シャラポワ,49682,シャラポワ,名詞,2.73
種痘,49682,シュトウ,名詞,1.82
商学,49682,ショウガク,名詞,1.82
小便,49682,ショウベン,名詞,1.82
直伝,49682,ジキデン,名詞,0.91
ジストロフィー,49682,ジストロフィー,名詞,0.91
ＧＭＳ,49682,ジーエムエス,名詞,0.91
啜り上げる,49682,ススリアゲル,動詞,0.91
すっからかん,49682,スッカラカン,名詞,0.91
セイシサイ,49682,セイシサイ,名詞,3.64
西進,49682,セイシン,名詞,0.91
青壮年,49682,セイソウネン,名詞,0.91
セニョール,49682,セニョール,名詞,0.91
タカマツ,49682,タカマツ,名詞,0.91
滝口,49682,タキグチ,名詞,0.91
タケイシ,49682,タケイシ,名詞,0.91
谷町,49682,タニマチ,名詞,0.91
地人,49682,チジン,名詞,1.82
中台,49682,チュウタイ,名詞,0.91
月代わり,49682,ツキガワリ,名詞,0.91
ツーリスモ,49682,ツーリスモ,名詞,3.64
ディストリビューション,49682,ディストリビューション,名詞,0.91
とにもかくにも,49682,トニモカクニモ,副詞,1.82
トモノリ,49682,トモノリ,名詞,0.91
道庁,49682,ドウチョウ,名詞,0.91
ドロシー,49682,ドロシー,名詞,1.82
ナオヒロ,49682,ナオヒロ,名詞,0.91
夏草,49682,ナツクサ,名詞,0.91
波音,49682,ナミオト,名詞,2.73
肉牛,49682,ニクギュウ,名詞,0.91
塗り固める,49682,ヌリカタメル,動詞,0.91
配賦,49682,ハイフ,名詞,2.73
ハギモト,49682,ハギモト,名詞,1.82
運び上げる,49682,ハコビアゲル,動詞,0.91
バファリン,49682,バファリン,名詞,2.73
パピヨン,49682,パピヨン,名詞,0.91
弾き,49682,ヒキ,名詞,0.91
雛豆,49682,ヒヨコマメ,名詞,3.64
ヒルトン,49682,ヒルトン,名詞,0.91
ピーラー,49682,ピーラー,名詞,0.91
フィーゴ,49682,フィーゴ,名詞,4.55
フユモト,49682,フユモト,名詞,3.64
フライ,49682,フライ,名詞,3.64
振り返り,49682,フリカエリ,名詞,0.91
ＶＯＣ,49682,ブイオーシー,名詞,0.91
ぶくらー,49682,ブクラー,名詞,0.91
豚丼,49682,ブタドン,名詞,0.91
仏門,49682,ブツモン,名詞,0.91
ブロー,49682,ブロー,名詞,0.91
プラ板,49682,プラバン,名詞,3.64
プリミティブ,49682,プリミティブ,形状詞,0.91
平癒,49682,ヘイユ,名詞,1.82
ベルマーレ,49682,ベルマーレ,名詞,0.91
ホイコーロー,49682,ホイコーロー,名詞,1.82
本支店,49682,ホンシテン,名詞,1.82
ボタ,49682,ボタ,名詞,0.91
ぽか,49682,ポカ,名詞,0.91
木天蓼,49682,マタタビ,名詞,0.91
満車,49682,マンシャ,名詞,0.91
御酒,49682,ミキ,名詞,0.91
飯屋,49682,メシヤ,名詞,0.91
持ち合う,49682,モチアウ,動詞,6.38
盛り蕎麦,49682,モリソバ,名詞,0.91
モンテカルロ,49682,モンテカルロ,名詞,0.91
厄払い,49682,ヤクハライ,名詞,0.91
焼け石,49682,ヤケイシ,名詞,0.91
ヤススケ,49682,ヤススケ,名詞,1.82
ヤマナカ,49682,ヤマナカ,名詞,1.82
夜釣り,49682,ヨヅリ,名詞,0.91
リシン,49682,リシン,名詞,2.73
両開き,49682,リョウビラキ,名詞,0.91
輪舞,49682,リンブ,名詞,0.91
林木,49682,リンボク,名詞,13.66
累次,49682,ルイジ,名詞,0.91
ルサンチマン,49682,ルサンチマン,名詞,1.82
零落,49682,レイラク,名詞,1.82
割り戻し,49682,ワリモドシ,名詞,1.82
アオ,50308,アオ,名詞,1.82
熱め,50308,アツメ,形状詞,0.91
アブタ,50308,アブタ,名詞,0.91
アブドラ,50308,アブドラ,名詞,3.64
アンジョウ,50308,アンジョウ,名詞,1.82
アンタイド,50308,アンタイド,名詞,2.73
勇み足,50308,イサミアシ,名詞,0.91
イシマツ,50308,イシマツ,名詞,0.91
弄くり回す,50308,イジクリマワス,動詞,0.91
イチリキ,50308,イチリキ,名詞,1.82
イビ,50308,イビ,名詞,2.73
イワミザワ,50308,イワミザワ,名詞,3.64
引責,50308,インセキ,名詞,1.82
胡乱,50308,ウロン,形状詞,0.91
エンターテイナー,50308,エンターテイナー,名詞,0.91
扇形,50308,オウギガタ,名詞,0.91
大潮,50308,オオシオ,名詞,0.91
置き石,50308,オキイシ,名詞,1.82
思い合わせる,50308,オモイアワセル,動詞,1.82
カイロプラクティック,50308,カイロプラクティック,名詞,0.91
鹿毛,50308,カゲ,名詞,0.91
カスヤ,50308,カスヤ,名詞,2.73
酢漿,50308,カタバミ,名詞,0.91
カベルネ,50308,カベルネ,名詞,0.91
臭橙,50308,カボス,名詞,0.91
釜揚げ,50308,カマアゲ,名詞,2.73
甘言,50308,カンゲン,名詞,0.91
がじゅまる,50308,ガジュマル,名詞,0.91
キクカワ,50308,キクカワ,名詞,1.82
帰港,50308,キコウ,名詞,0.91
北野,50308,キタノ,名詞,0.91
恐々,50308,キョウキョウ,名詞,1.82
切り下ろす,50308,キリオロス,動詞,0.91
僅少,50308,キンショウ,名詞,0.91
クリスティン,50308,クリスティン,名詞,0.91
クルーン,50308,クルーン,名詞,2.73
黒帯,50308,クロオビ,名詞,3.64
グレーン,50308,グレーン,名詞,0.91
軍民,50308,グンミン,名詞,1.82
ＫＫ,50308,ケーケー,名詞,2.73
コサカ,50308,コサカ,名詞,0.91
コナミ,50308,コナミ,名詞,0.91
零れ出る,50308,コボレデル,動詞,0.91
コルシカ,50308,コルシカ,名詞,1.82
今作,50308,コンサク,名詞,0.91
コンサドーレ,50308,コンサドーレ,名詞,4.55
ゴール,50308,ゴール,名詞,1.82
三愛,50308,サンアイ,名詞,2.73
雑役,50308,ザツエキ,名詞,0.91
ザード,50308,ザード,名詞,0.91
四死球,50308,シシキュウ,名詞,1.82
シブン,50308,シブン,名詞,0.91
食酢,50308,ショクズ,名詞,1.82
進度,50308,シンド,名詞,0.91
軸組,50308,ジクグミ,名詞,3.64
戯れ付く,50308,ジャレツク,動詞,0.91
樹氷,50308,ジュヒョウ,名詞,0.91
菅笠,50308,スゲガサ,名詞,0.91
スチール,50308,スチール,名詞,0.91
擦り合わせ,50308,スリアワセ,名詞,2.73
青鞜,50308,セイトウ,名詞,2.73
草思,50308,ソウシ,名詞,0.91
祖師,50308,ソシ,名詞,0.91
タイコ,50308,タイコ,名詞,0.91
退色,50308,タイショク,名詞,1.82
タガログ,50308,タガログ,名詞,0.91
タチ,50308,タチ,名詞,1.82
たまごっち,50308,タマゴッチ,名詞,0.91
たんまり,50308,タンマリ,副詞,1.82
大東,50308,ダイトウ,名詞,0.91
地動,50308,チドウ,名詞,0.91
チャタン,50308,チャタン,名詞,0.91
中教審,50308,チュウキョウシン,名詞,3.64
直情,50308,チョクジョウ,名詞,0.91
注ぎ足す,50308,ツギタス,動詞,1.82
爪痕,50308,ツメアト,名詞,1.82
蔓草,50308,ツルクサ,名詞,2.73
停職,50308,テイショク,名詞,1.82
ディレー,50308,ディレー,名詞,0.91
ＤＷ,50308,ディーダブリュー,名詞,0.91
泥流,50308,デイリュウ,名詞,1.82
デポ,50308,デポ,名詞,6.38
投開票,50308,トウカイヒョウ,名詞,1.82
艫,50308,トモ,名詞,1.82
同船,50308,ドウセン,名詞,1.82
毒蛇,50308,ドクジャ,名詞,0.91
ドトール,50308,ドトール,名詞,0.91
ドミンゴ,50308,ドミンゴ,名詞,0.91
難事,50308,ナンジ,名詞,0.91
南麓,50308,ナンロク,名詞,0.91
ニチイ,50308,ニチイ,名詞,0.91
入湯,50308,ニュウトウ,名詞,1.82
配糖,50308,ハイトウ,名詞,1.82
葉色,50308,ハイロ,名詞,0.91
ハギワラ,50308,ハギワラ,名詞,4.55
バロー,50308,バロー,名詞,1.82
引く,50308,ヒク,動詞,5.46
微少,50308,ビショウ,形状詞,0.91
フォレスター,50308,フォレスター,名詞,0.91
伏せ字,50308,フセジ,名詞,1.82
フラム,50308,フラム,名詞,0.91
ブリック,50308,ブリック,名詞,1.82
ホルター,50308,ホルター,名詞,1.82
宝,50308,ボウ,接尾辞,0.91
マスード,50308,マスード,名詞,0.91
マックイーン,50308,マックイーン,名詞,0.91
マナヅル,50308,マナヅル,名詞,0.91
マンギョン,50308,マンギョン,名詞,2.73
ミイ,50308,ミイ,名詞,0.91
名跡,50308,ミョウセキ,名詞,0.91
ムシャラフ,50308,ムシャラフ,名詞,9.11
名句,50308,メイク,名詞,2.73
モヘア,50308,モヘア,名詞,0.91
モンテネグロ,50308,モンテネグロ,名詞,2.73
ヤマノウチ,50308,ヤマノウチ,名詞,0.91
雪明かり,50308,ユキアカリ,名詞,3.64
ヨシザネ,50308,ヨシザネ,名詞,0.91
ヨンサム,50308,ヨンサム,名詞,1.82
ラック,50308,ラック,名詞,0.91
ラパン,50308,ラパン,名詞,0.91
ラブラドール,50308,ラブラドール,名詞,0.91
リエンジニアリング,50308,リエンジニアリング,名詞,0.91
リストランテ,50308,リストランテ,名詞,1.82
リッシェ,50308,リッシェ,名詞,0.91
廉売,50308,レンバイ,名詞,0.91
アキノ,50967,アキノ,名詞,0.91
預かり,50967,アズカリ,名詞,0.91
アソブ,50967,アソブ,名詞,0.91
アツベツ,50967,アツベツ,名詞,1.82
アテナ,50967,アテナ,名詞,0.91
脂性,50967,アブラショウ,名詞,0.91
ＡＭＥＤＡＳ,50967,アメダス,名詞,1.82
荒海,50967,アラウミ,名詞,0.91
有り明け,50967,アリアケ,名詞,0.91
アルカロイド,50967,アルカロイド,名詞,0.91
イカザキ,50967,イカザキ,名詞,0.91
一時,50967,イチドキ,名詞,0.91
一策,50967,イッサク,名詞,0.91
色斑,50967,イロムラ,名詞,0.91
裏声,50967,ウラゴエ,名詞,0.91
裏蓋,50967,ウラブタ,名詞,6.38
売り言葉,50967,ウリコトバ,名詞,0.91
刳れる,50967,エグレル,動詞,0.91
エスミ,50967,エスミ,名詞,0.91
エロゲー,50967,エロゲー,名詞,0.91
煙幕,50967,エンマク,名詞,2.73
オオマツ,50967,オオマツ,名詞,5.46
オグリキャップ,50967,オグリキャップ,名詞,0.91
オシマ,50967,オシマ,名詞,2.73
雄犬,50967,オスイヌ,名詞,0.91
男手,50967,オトコデ,名詞,0.91
重め,50967,オモメ,形状詞,0.91
温浴,50967,オンヨク,名詞,0.91
オーウェル,50967,オーウェル,名詞,0.91
快走,50967,カイソウ,名詞,1.82
抱え上げる,50967,カカエアゲル,動詞,0.91
カシュウ,50967,カシュウ,名詞,1.82
